tag,algo,precision,recall,auprc,prevalence
L4,enet,0.8543046357615894,0.9485294117647058,0.9746691733089087,0.7195767195767195
L4,enet,0.86,0.9485294117647058,0.9746691733089087,0.7195767195767195
L4,enet,0.8590604026845637,0.9411764705882353,0.9746691733089087,0.7195767195767195
L4,enet,0.8648648648648649,0.9411764705882353,0.9746691733089087,0.7195767195767195
L4,enet,0.8707482993197279,0.9411764705882353,0.9746691733089087,0.7195767195767195
L4,enet,0.8698630136986302,0.9338235294117647,0.9746691733089087,0.7195767195767195
L4,enet,0.8758620689655172,0.9338235294117647,0.9746691733089087,0.7195767195767195
L4,enet,0.875,0.9264705882352942,0.9746691733089087,0.7195767195767195
L4,enet,0.8741258741258742,0.9191176470588235,0.9746691733089087,0.7195767195767195
L4,enet,0.8802816901408451,0.9191176470588235,0.9746691733089087,0.7195767195767195
L4,enet,0.8794326241134752,0.9117647058823529,0.9746691733089087,0.7195767195767195
L4,enet,0.8785714285714286,0.9044117647058824,0.9746691733089087,0.7195767195767195
L4,enet,0.8848920863309353,0.9044117647058824,0.9746691733089087,0.7195767195767195
L4,enet,0.8913043478260869,0.9044117647058824,0.9746691733089087,0.7195767195767195
L4,enet,0.8978102189781022,0.9044117647058824,0.9746691733089087,0.7195767195767195
L4,enet,0.9044117647058824,0.9044117647058824,0.9746691733089087,0.7195767195767195
L4,enet,0.9111111111111111,0.9044117647058824,0.9746691733089087,0.7195767195767195
